ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5009471,F,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2
5009472,F,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2
6153617,F,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2
5009473,F,N,N,0,180000,Commercial associate,Higher education,Married,House / apartment,-13241,-4451,1,0,1,0,,2
5009481,F,N,N,0,180000,Commercial associate,Higher education,Married,House / apartment,-13241,-4451,1,0,1,0,,2
5009482,F,N,N,0,180000,Commercial associate,Higher education,Married,House / apartment,-13241,-4451,1,0,1,0,,2
6153627,F,N,N,0,180000,Commercial associate,Higher education,Married,House / apartment,-13241,-4451,1,0,1,0,,2
6153630,F,N,N,0,180000,Commercial associate,Higher education,Married,House / apartment,-13241,-4451,1,0,1,0,,2
5009484,F,N,N,0,135000,Working,Secondary / secondary special,Married,Municipal apartment,-12130,-798,1,0,0,0,Cooking staff,2
5009485,F,N,N,0,135000,Working,Secondary / secondary special,Married,Municipal apartment,-12130,-798,1,0,0,0,Cooking staff,2
6153632,F,N,N,0,135000,Working,Secondary / secondary special,Married,Municipal apartment,-12130,-798,1,0,0,0,Cooking staff,2
5009487,F,N,N,2,135000,Working,Secondary / secondary special,Married,House / apartment,-9736,-2870,1,0,0,0,,4
5009488,F,N,N,2,135000,Working,Secondary / secondary special,Married,House / apartment,-9736,-2870,1,0,0,0,,4
5009489,F,N,N,2,135000,Working,Secondary / secondary special,Married,House / apartment,-9736,-2870,1,0,0,0,,4
5009490,M,Y,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16196,-6218,1,1,1,0,Laborers,2
5009492,M,Y,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16196,-6218,1,1,1,0,Laborers,2
6153634,M,Y,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16196,-6218,1,1,1,0,Laborers,2
5009493,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2
5009494,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2
5009495,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2
5009497,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2
5009498,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2
5009499,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2
5009500,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2
5009501,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2
5009502,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2
5009503,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2
6153635,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2
5009507,F,N,N,0,202500,Working,Higher education,Married,House / apartment,-16100,-4939,1,0,1,0,Core staff,2
5009508,F,N,N,0,202500,Working,Higher education,Married,House / apartment,-16100,-4939,1,0,1,0,Core staff,2
5009509,F,N,N,0,202500,Working,Higher education,Married,House / apartment,-16100,-4939,1,0,1,0,Core staff,2
5009510,F,N,N,0,202500,Working,Higher education,Married,House / apartment,-16100,-4939,1,0,1,0,Core staff,2
6153637,F,N,N,0,202500,Working,Higher education,Married,House / apartment,-16100,-4939,1,0,1,0,Core staff,2
5009512,F,N,N,0,157500,Working,Incomplete higher,Married,House / apartment,-16888,-2687,1,0,0,0,Core staff,2
5009513,F,N,N,0,157500,Working,Incomplete higher,Married,House / apartment,-16888,-2687,1,0,0,0,Core staff,2
5009515,F,N,N,0,157500,Working,Incomplete higher,Married,House / apartment,-16888,-2687,1,0,0,0,Core staff,2
5009516,F,N,N,0,157500,Working,Incomplete higher,Married,House / apartment,-16888,-2687,1,0,0,0,Core staff,2
5009517,F,N,N,0,157500,Working,Incomplete higher,Married,House / apartment,-16888,-2687,1,0,0,0,Core staff,2
6153638,F,N,N,0,157500,Working,Incomplete higher,Married,House / apartment,-16888,-2687,1,0,0,0,Core staff,2
6153639,F,N,N,0,157500,Working,Incomplete higher,Married,House / apartment,-16888,-2687,1,0,0,0,Core staff,2
5009518,M,Y,N,2,180000,Working,Incomplete higher,Married,House / apartment,-12463,-2170,1,1,0,0,Laborers,4
5009519,M,Y,N,2,180000,Working,Incomplete higher,Married,House / apartment,-12463,-2170,1,1,0,0,Laborers,4
5009521,M,Y,N,2,180000,Working,Incomplete higher,Married,House / apartment,-12463,-2170,1,1,0,0,Laborers,4
6153640,M,Y,N,2,180000,Working,Incomplete higher,Married,House / apartment,-12463,-2170,1,1,0,0,Laborers,4
5009523,M,Y,N,1,112500,Working,Secondary / secondary special,Separated,Co-op apartment,-11998,-1135,1,1,0,0,Laborers,2
5009525,M,Y,N,1,112500,Working,Secondary / secondary special,Separated,Co-op apartment,-11998,-1135,1,1,0,0,Laborers,2
5009526,F,Y,N,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2
5009527,F,Y,N,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2
5009529,F,Y,N,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2
5009530,F,Y,N,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2
5009531,F,Y,N,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2
5009533,F,Y,N,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2
5009534,F,Y,N,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2
5009535,F,Y,N,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2
6153642,F,Y,N,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2
6153643,F,Y,N,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2
5009536,M,Y,N,0,216000,Working,Secondary / secondary special,Married,House / apartment,-15455,-890,1,1,0,0,Laborers,2
5009537,F,Y,N,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15527,-1744,1,1,1,0,Sales staff,2
5009540,F,Y,N,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15527,-1744,1,1,1,0,Sales staff,2
5009541,F,Y,N,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15527,-1744,1,1,1,0,Sales staff,2
6153652,F,Y,N,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15527,-1744,1,1,1,0,Sales staff,2
5009543,F,N,N,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2
5009545,F,N,N,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2
5009546,F,N,N,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2
5009548,F,N,N,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2
5009551,F,N,N,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2
5009553,F,N,N,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2
5009554,F,N,N,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2
5009555,F,N,N,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2
5009556,F,N,N,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2
5009557,F,N,N,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2
5009558,F,N,N,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2
5009559,F,N,N,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2
5009560,F,N,N,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2
5009561,F,N,N,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2
5009562,F,N,N,0,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,-20302,365243,1,0,1,0,,1
5009563,F,N,N,0,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,-20302,365243,1,0,1,0,,1
5009564,F,N,N,0,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,-20302,365243,1,0,1,0,,1
6153653,F,N,N,0,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,-20302,365243,1,0,1,0,,1
5009565,M,Y,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2
5009566,M,Y,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2
5009567,M,Y,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2
5009568,M,Y,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2
5009569,M,Y,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2
5009570,M,Y,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2
5009571,M,Y,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2
5009572,M,Y,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2
5009573,M,Y,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2
5009574,M,Y,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2
5009575,F,Y,N,0,315000,Working,Secondary / secondary special,Married,House / apartment,-17074,-798,1,0,0,0,Accountants,2
5009576,F,Y,N,0,315000,Working,Secondary / secondary special,Married,House / apartment,-17074,-798,1,0,0,0,Accountants,2
6153654,F,Y,N,0,315000,Working,Secondary / secondary special,Married,House / apartment,-17074,-798,1,0,0,0,Accountants,2
5009577,F,N,N,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21316,365243,1,0,0,0,,2
5009578,F,N,N,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21316,365243,1,0,0,0,,2
5009579,F,N,N,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21316,365243,1,0,0,0,,2
5009580,F,N,N,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21316,365243,1,0,0,0,,2
5009581,F,N,N,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21316,365243,1,0,0,0,,2
5009582,F,N,N,0,90000,Working,Secondary / secondary special,Separated,House / apartment,-11682,-678,1,0,0,0,Sales staff,1
5009583,F,N,N,0,90000,Working,Secondary / secondary special,Separated,House / apartment,-11682,-678,1,0,0,0,Sales staff,1
5009584,F,N,N,0,90000,Working,Secondary / secondary special,Separated,House / apartment,-11682,-678,1,0,0,0,Sales staff,1
5009585,F,N,N,0,45000,Working,Secondary / secondary special,Separated,House / apartment,-14374,-798,1,0,1,0,Sales staff,1
5009586,F,N,N,0,45000,Working,Secondary / secondary special,Separated,House / apartment,-14374,-798,1,0,1,0,Sales staff,1
5009590,F,Y,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-8488,-1835,1,0,1,0,,2
5009591,F,Y,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-8488,-1835,1,0,1,0,,2
5009592,F,N,N,0,112500,Pensioner,Secondary / secondary special,Single / not married,Rented apartment,-23532,365243,1,0,1,0,,1
5090748,F,N,N,0,112500,Pensioner,Secondary / secondary special,Single / not married,Rented apartment,-23532,365243,1,0,1,0,,1
5009593,F,Y,N,0,144000,Working,Secondary / secondary special,Married,House / apartment,-17383,-890,1,1,1,0,Core staff,2
5009594,F,Y,N,0,144000,Working,Secondary / secondary special,Married,House / apartment,-17383,-890,1,1,1,0,Core staff,2
5009595,F,Y,N,0,144000,Working,Secondary / secondary special,Married,House / apartment,-17383,-890,1,1,1,0,Core staff,2
5009597,F,Y,N,0,144000,Working,Secondary / secondary special,Married,House / apartment,-17383,-890,1,1,1,0,Core staff,2
5009599,F,Y,N,0,144000,Working,Secondary / secondary special,Married,House / apartment,-17383,-890,1,1,1,0,Core staff,2
5009600,F,Y,N,0,144000,Working,Secondary / secondary special,Married,House / apartment,-17383,-890,1,1,1,0,Core staff,2
5009602,F,Y,N,0,315000,Commercial associate,Higher education,Married,House / apartment,-13455,-2748,1,1,1,0,Sales staff,2
6153655,F,Y,N,0,315000,Commercial associate,Higher education,Married,House / apartment,-13455,-2748,1,1,1,0,Sales staff,2
5009603,F,N,N,1,112500,Working,Secondary / secondary special,Married,House / apartment,-12872,-3720,1,1,0,0,Sales staff,3
5009605,F,N,N,1,112500,Working,Secondary / secondary special,Married,House / apartment,-12872,-3720,1,1,0,0,Sales staff,3
5009606,F,N,N,1,112500,Working,Secondary / secondary special,Married,House / apartment,-12872,-3720,1,1,0,0,Sales staff,3
5009607,F,N,N,2,144000,Working,Secondary / secondary special,Married,House / apartment,-12277,-982,1,1,1,0,High skill tech staff,4
5009608,F,N,N,2,144000,Working,Secondary / secondary special,Married,House / apartment,-12277,-982,1,1,1,0,High skill tech staff,4
5009609,F,N,N,2,144000,Working,Secondary / secondary special,Married,House / apartment,-12277,-982,1,1,1,0,High skill tech staff,4
5009610,F,N,N,2,144000,Working,Secondary / secondary special,Married,House / apartment,-12277,-982,1,1,1,0,High skill tech staff,4
5009611,F,N,N,2,144000,Working,Secondary / secondary special,Married,House / apartment,-12277,-982,1,1,1,0,High skill tech staff,4
5009612,F,N,N,2,144000,Working,Secondary / secondary special,Married,House / apartment,-12277,-982,1,1,1,0,High skill tech staff,4
5009613,F,N,N,2,144000,Working,Secondary / secondary special,Married,House / apartment,-12277,-982,1,1,1,0,High skill tech staff,4
5009614,F,N,N,2,144000,Working,Secondary / secondary special,Married,House / apartment,-12277,-982,1,1,1,0,High skill tech staff,4
6153656,F,N,N,2,144000,Working,Secondary / secondary special,Married,House / apartment,-12277,-982,1,1,1,0,High skill tech staff,4
5009617,M,Y,N,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,-17367,365243,1,0,0,0,,2
5009618,M,Y,N,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,-17367,365243,1,0,0,0,,2
6153657,M,Y,N,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,-17367,365243,1,0,0,0,,2
5009620,M,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-19056,-99,1,1,0,0,Drivers,2
5009622,M,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-19056,-99,1,1,0,0,Drivers,2
5009623,M,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-19056,-99,1,1,0,0,Drivers,2
5009624,M,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-19056,-99,1,1,0,0,Drivers,2
5009625,F,N,N,0,238500,Working,Secondary / secondary special,Married,House / apartment,-19305,-3296,1,1,0,0,Laborers,2
5009627,F,N,N,0,238500,Working,Secondary / secondary special,Married,House / apartment,-19305,-3296,1,1,0,0,Laborers,2
5009628,F,N,N,0,238500,Working,Secondary / secondary special,Married,House / apartment,-19305,-3296,1,1,0,0,Laborers,2
5009629,F,N,N,0,238500,Working,Secondary / secondary special,Married,House / apartment,-19305,-3296,1,1,0,0,Laborers,2
6153658,F,N,N,0,238500,Working,Secondary / secondary special,Married,House / apartment,-19305,-3296,1,1,0,0,Laborers,2
6153659,F,N,N,0,238500,Working,Secondary / secondary special,Married,House / apartment,-19305,-3296,1,1,0,0,Laborers,2
5009631,F,N,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,-9890,-2047,1,0,1,0,Laborers,2
5009632,F,N,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,-9890,-2047,1,0,1,0,Laborers,2
6153660,F,N,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,-9890,-2047,1,0,1,0,Laborers,2
